"gene","meanreadprop","Treat_P","DPI_P","Treat_DPI_P","Treat_C","DPI_C","Treat_DPI_C"
"ENSGACT00000026906","5.0360657075148e-05","0.00734750571111847","0.662928335421213","0.980583242125305","0.111448967580308","-0.000543598916136642","5.7507395708344e-05"
"ENSGACT00000025449","6.44525109106155e-05","0.00745712689207993","0.0821224345984531","0.119632405676171","0.123138085505066","-0.000161851732844963","-0.00256316754179681"
"ENSGACT00000014127","4.00351543741595e-05","0.00764847229172029","0.511433422867188","0.0232784148823911","-0.407568910908044","-0.00298549570068486","0.0102571435569381"
"ENSGACT00000021387","6.79028295700625e-05","0.00770306342739754","0.46369189438933","0.82925753484675","0.0860813011701785","0.000793683053043101","-0.000361144261533163"
"ENSGACT00000013706","6.17174760523538e-05","0.00772770158149291","0.00264334944507675","0.0701828039730423","0.112973269618005","-0.0008742139145833","-0.00260418745151349"
"ENSGACT00000004809","4.07930534617458e-05","0.00773983478896153","0.344898336592993","0.409718020503554","0.253571582505389","0.00363482022916796","-0.00331630105761636"
"ENSGACT00000011963","2.93193226381087e-05","0.00789844050067327","0.450555992481177","0.649291037698526","-0.303473927534109","0.000994920841555332","0.00246434139702398"
"ENSGACT00000008959","4.80371076512321e-05","0.00789966001048347","0.0133209874828247","0.680653140822538","0.133564661863732","0.00349344390946722","-0.000991307435456784"
"ENSGACT00000023721","6.0598485494734e-05","0.00821148329031353","7.7038214474636e-06","0.209206515115926","-0.0912250417094985","-0.00603868732680285","-0.00463707908465772"
"ENSGACT00000011220","3.19349259634767e-05","0.00830432848162121","0.096909962586973","0.186210327095812","0.301267316778621","0.00630146453314635","-0.00547115745832571"
"ENSGACT00000009334","3.24151705190209e-05","0.00836188943303381","0.099070185147905","0.167130290133848","-0.318978317210001","0.000959866878784965","0.00593571200703919"
"ENSGACT00000010967","2.95311861085936e-05","0.00837910514018942","0.292006076692035","0.0393543302170923","-0.430580049602777","-0.00179375308328171","0.0102333200676774"
"ENSGACT00000013399","3.71976841171664e-05","0.00839559719483738","0.844781639110101","0.623999601028834","-0.219873236013425","-0.0012286427006643","0.00194406911649275"
"ENSGACT00000008758","3.23705312928898e-05","0.00849330783153027","0.163898041277597","0.533696574459952","-0.314380596410142","-0.00528557424728324","0.00348687262349004"
"ENSGACT00000011561","4.19250846886184e-05","0.00860649429185103","0.54956859772193","0.78115094430636","-0.220500036739681","-0.000957763974615162","-0.00148887774512315"
"ENSGACT00000000335","2.81818137775771e-05","0.0090726693000358","0.196191614534678","0.258372771452183","-0.363879751731762","-0.00626857231225733","0.00636571955782309"
"ENSGACT00000000873","2.77975471441739e-05","0.00908141478131963","0.117259678497014","0.27471385743351","-0.353316212497245","0.00163422362588781","0.00564565962380419"
"ENSGACT00000008174","3.00888060188418e-05","0.00919680991044531","0.603242919670415","0.784393639579799","-0.253482927759291","-0.00186221710225223","0.00137003423717215"
"ENSGACT00000026523","4.08068234319173e-05","0.00925075669313804","0.000321606705558603","0.148143110129353","-0.252515171633789","0.00382363921947303","0.00477331548367128"
"ENSGACT00000000610","2.75935437078736e-05","0.00979246102869234","0.0878006274712539","0.742773550770846","-0.227109368687183","0.00553449988078431","-0.00185405720894971"
"ENSGACT00000010903","2.82674113263968e-05","0.00979834161714926","0.930260659071002","0.990807150609671","-0.2446305083559","-0.000206509601275525","-6.20744122222185e-05"
"ENSGACT00000017074","2.6232677378443e-05","0.00982040590678049","0.198460616102793","0.34318350054772","0.377817883447142","-0.000776905697026865","-0.00586693179987536"
"ENSGACT00000012479","3.37793163199686e-05","0.00985228364347719","0.573287878723167","0.806960379002124","-0.16435055186353","-0.000691542083187263","-0.000976879131981703"
"ENSGACT00000021823","2.91043535448042e-05","0.0101634973832002","0.608801101312439","0.13486001959171","0.0903743507951954","-0.0050342627200996","0.00708838034853182"
"ENSGACT00000013465","0.000121645125075458","0.0102774740565996","0.678455171704836","0.432013585270916","-0.044985289682317","0.0002221017575752","-0.00112549463777423"
"ENSGACT00000002421","5.34562673887027e-05","0.0103072916401268","0.219210646404054","0.930510054679314","0.0942895231436176","-0.00141023071829123","0.000187240891582788"
"ENSGACT00000006339","7.97321052241987e-05","0.010310102559038","0.222336390375674","0.254237406992887","0.0779378560937926","-6.05575584146012e-05","-0.00134900556636955"
"ENSGACT00000018515","5.10241202801628e-05","0.0104175414082887","0.71841000162508","0.0912926540900444","0.190188182362229","0.00255975084092159","-0.00420874721953516"
"ENSGACT00000015480","8.92917998428205e-05","0.010883171762685","0.282057840536807","0.384211359613774","0.0588612967909122","-0.000109277556284822","-0.00084215627959097"
"ENSGACT00000013594","5.76162499428239e-05","0.0111191479355913","0.602663883858828","0.0692655683255328","0.136645651292315","0.00202253040294836","-0.00317405574438037"
"ENSGACT00000001584","2.83026557020645e-05","0.0113904745610908","0.269724906371155","0.188954831805262","-0.365535549168669","-6.0231784942448e-05","0.00680414608302995"
"ENSGACT00000014671","2.99758826181105e-05","0.0115197214794705","0.883394636289764","0.873640365982461","-0.196389352523181","0.000656474598485752","-0.00074511231676027"
"ENSGACT00000019748","4.93792178590323e-05","0.0116722211079539","0.0476796757774981","0.842635612101438","0.164948873789259","-0.0043951342895682","0.00080367409899839"
"ENSGACT00000021042","4.09299115311818e-05","0.0116901100828875","0.494457358211582","0.59844106963721","-0.132863369965333","-0.000414779245769719","-0.00199585704969611"
"ENSGACT00000003105","2.61080839346037e-05","0.0117276482028784","0.00761337605189067","0.029344275356446","-0.453194113208298","0.00198120775128297","0.0109121507886323"
"ENSGACT00000016909","6.79448228683836e-05","0.0119765621015214","0.898552092918118","0.423134435734829","0.120894482745307","0.000686794115485913","-0.00163885983918845"
"ENSGACT00000019322","2.75613353446197e-05","0.012064349900129","0.172025969919512","0.217378507975098","-0.376925507352551","0.000852138055037527","0.00672195843851797"
"ENSGACT00000011680","3.24195235442751e-05","0.0122634182107481","0.499047208461807","0.15600139523939","-0.290916435396199","-0.00116863369711964","0.00580107026780465"
"ENSGACT00000019875","3.67941413712095e-05","0.0122726973605126","0.428975409188475","0.113659311343362","0.0577185779281042","-0.00162357743774364","0.00589171833525831"
"ENSGACT00000006129","6.53000473043929e-05","0.0125192706986417","0.0116367752272905","0.145821485256755","0.095869383093434","0.00265058011629625","-0.00194921430217867"
"ENSGACT00000013376","3.50351867625051e-05","0.0125520712222926","0.510227893716632","0.200514764743245","0.264485176635456","0.00383770975165989","-0.00496389939147903"
"ENSGACT00000023430","2.87204217246185e-05","0.0126910401550316","0.0579716591803969","0.00492217016798952","-0.49929970147569","-0.00136420545149758","0.0139126860401848"
"ENSGACT00000020862","7.80644266807734e-05","0.0129135374540143","0.00129126517270736","0.21169421624392","0.0679647137939801","-0.00102469133847996","-0.00128588654122582"
"ENSGACT00000011424","6.55119287855364e-05","0.0129588814442793","0.68053139863554","0.594034899332222","-0.0662264324773758","-5.20266678010117e-05","0.000654716069101933"
"ENSGACT00000011088","5.75789544754213e-05","0.012964466705589","0.00967612081381059","0.133368094788626","0.1362007460177","0.00382725201422036","-0.00281340745456598"
"ENSGACT00000012038","3.29324499680995e-05","0.0130158617762898","0.307182457433092","0.747432611367044","-0.130483485998156","0.00220257736273955","-0.00109220060537089"
"ENSGACT00000006015","4.21263083455262e-05","0.0130197196542924","0.511066037343272","0.227404319297203","0.0492421750560625","-0.00204400301973134","0.00263151600257527"
"ENSGACT00000016353","0.00013796564509517","0.0131223221939609","0.656235669263259","0.30736412907264","0.108183169181878","0.000490266617164278","-0.00177100504729183"
"ENSGACT00000027041","2.68598097907595e-05","0.0132718587616875","0.0712880964719576","0.454550935935094","0.315199175443614","0.00692558383337597","-0.0039717714216077"
"ENSGACT00000005946","2.81957954356157e-05","0.0133519513121548","0.22447346316297","0.336175974617344","-0.335699855267223","0.00104088454885944","0.00512654731246506"
"ENSGACT00000003300","6.74703148249679e-05","0.0134129657503086","0.41418458181828","0.770834270461523","0.0858322549327223","-0.000460261064174482","-0.000509282573001608"
"ENSGACT00000016201","2.65542710385115e-05","0.0134500931576457","0.222971421054814","0.199580298744107","-0.132715830147328","-0.000490986110495772","-0.00808505084216172"
"ENSGACT00000009930","3.03950068376579e-05","0.0134847291605388","0.341169151556639","0.402138813569681","0.293954384585537","0.00450011068885058","-0.0041029818314241"
"ENSGACT00000017459","4.19574588000456e-05","0.0136014416851185","0.14429740834853","0.000594165108089654","-0.392992406620693","-0.00292241684851799","0.0122814757066773"
"ENSGACT00000000893","2.78535270103259e-05","0.013672804785967","0.0150236785617036","0.041072139075258","-0.425554014490644","-0.0117960997981798","0.0115788512058503"
"ENSGACT00000004009","5.50673328560055e-05","0.0138245809481195","0.316188372779181","0.70698873090198","0.103399746934977","-0.000642558954179314","-0.000772464443371241"
"ENSGACT00000002501","3.09053242419462e-05","0.0138644451448604","0.956018202197348","0.0451239386263463","-0.341810664647633","-0.00389108694407676","0.00855561764230238"
"ENSGACT00000026221","3.575487358369e-05","0.0140603487386314","0.825654059374855","0.762525013361684","-0.18813873076108","-8.75018678509248e-05","0.00115652025555452"
"ENSGACT00000025261","2.77285570326326e-05","0.0143325826824231","0.215138316168635","0.0538727799925063","-0.464628124391378","-0.00116557528375491","0.0109822181323875"
"ENSGACT00000024533","7.66170136830291e-05","0.014467222940318","0.932067625905559","0.780007807315871","0.0538827376720723","0.000199041883638516","-0.000310040966695146"
"ENSGACT00000006387","3.66613145006684e-05","0.0145233687225299","0.420237699929275","0.0170256036894793","-0.333747410296383","-0.0057428078645397","0.00934099896082449"
"ENSGACT00000006059","3.2716371470557e-05","0.0146222649617469","0.472843455358212","0.14981591364019","-0.33220761839239","-0.00126037002365817","0.00677266288283697"
"ENSGACT00000019805","6.17807999931866e-05","0.0147724086862996","0.163792463105205","0.267421497466524","-0.137587718502914","0.000403212942192393","0.00237365635360963"
"ENSGACT00000019093","3.14696723096948e-05","0.0149156780545004","0.0506824298699164","0.730019262779803","-0.246047474830212","0.00399143891886196","0.00167003433435279"
"ENSGACT00000023798","2.97765547201371e-05","0.0149178515853663","0.510388587622508","0.765754159802824","0.267009201040043","0.00265887622248754","-0.00162129674859255"
"ENSGACT00000021329","3.99924374616335e-05","0.0150225035442802","0.823064454832021","0.719791625591859","0.100583183848732","-0.000804417586136238","0.000981185045301874"
"ENSGACT00000013779","2.89831061920097e-05","0.0153170970640421","0.297415479664554","0.86747084577747","-0.226450059942717","0.00328699124447182","-0.000937388180243596"
"ENSGACT00000008389","3.09952503667339e-05","0.0153690571880053","0.320180279287118","0.266809154984502","-0.304510499697351","-0.00479255827979325","0.00547901283212282"
"ENSGACT00000001092","4.92407509978695e-05","0.0154040835938814","0.979923319875514","0.675750462618733","-0.135139779513009","0.000742532337204034","-0.00159662568292936"
"ENSGACT00000023064","3.17160019083973e-05","0.0156865419817364","0.959944987709685","0.540323691091285","0.158079648845229","-0.00174686846813859","0.00303676894995134"
"ENSGACT00000011441","3.89375429583984e-05","0.0159325196413944","0.314000478687945","0.180808039767211","0.274462033385625","0.00480915715978395","-0.00538758371422945"
"ENSGACT00000006770","4.37702151572742e-05","0.0159835461533966","0.00377600752827375","0.717631561474596","-0.109689402504783","-0.00391607238432878","-0.0011181924052504"
"ENSGACT00000019874","4.00473386166177e-05","0.0159898680677967","0.713137037577116","0.222555256592373","0.0606923696937512","-0.00234000962926137","0.00352780882598059"
"ENSGACT00000006255","6.62357195640526e-05","0.0160564939923219","0.552535622715209","0.147383800955396","0.104530558608526","0.000631796973760806","-0.00220481152228452"
"ENSGACT00000025353","3.05910518787138e-05","0.0162832586321935","0.270861711016708","0.0826171552945098","-0.438031360645543","-0.00109918325296926","0.00991612902254243"
"ENSGACT00000015289","3.10270044781907e-05","0.0164742343499582","0.443608084022804","0.113472227518164","0.3515726711557","0.00586868772401233","-0.00767981484001436"
"ENSGACT00000001393","4.76847727973473e-05","0.0167856230131179","0.91682119075413","0.222043606615677","0.175905632284099","0.00181353287766655","-0.00332392143497863"
"ENSGACT00000005473","0.000101153738716968","0.0168257081461817","0.144587767741625","0.0993610036817888","0.0710279607135858","7.21689744602886e-05","-0.0016296733558989"
"ENSGACT00000009091","5.76995019167534e-05","0.016832920702623","0.417512236989624","0.701059090768961","-0.141383498677132","-0.00166095634830501","0.00110931977190724"
"ENSGACT00000025410","5.61922835075276e-05","0.0172087151462768","0.474777339441985","0.172609646430885","-0.157570907144952","-0.00232207372387633","0.0032366594506904"
"ENSGACT00000019713","4.33417524139704e-05","0.0172264338358088","0.0132970428749078","0.517349665855388","0.0756359191881359","0.00227731073517904","0.0016109534205839"
"ENSGACT00000027633","8.44293951625869e-05","0.0174083445876057","0.0916694817861387","0.0742084069312042","0.0647030381465257","0.00147755638292873","-0.00154268830594112"
"ENSGACT00000021399","2.75885001618282e-05","0.0176850150242997","0.506411435895794","0.149436491472741","-0.363647909818695","-0.00152099065582491","0.00754525592543584"
"ENSGACT00000014317","5.293746420894e-05","0.0178148084000979","0.0723483087175239","0.364555039292723","-0.170767247805862","0.00139613503029245","0.00258822142479636"
"ENSGACT00000003872","3.29688192949993e-05","0.0179249262453313","0.308396272819584","0.144777406559171","-0.294416412086686","-0.000563184199883386","0.00613744854365688"
"ENSGACT00000024503","2.79523289474876e-05","0.0179344908731309","0.239578082797296","0.322865519510064","-0.310514184967461","0.000809156779079145","0.00499495511970161"
"ENSGACT00000022726","2.61561501692648e-05","0.0180969738069481","0.0920279435307561","0.16299519280094","0.0827754706871411","0.000473515878859834","0.00746692730406332"
"ENSGACT00000007857","3.15805330604565e-05","0.0183544777275871","0.0628425420296052","0.981131392590676","0.169729725701406","0.00372685293044322","9.56527527276006e-05"
"ENSGACT00000022116","2.77562060228937e-05","0.0183922405188988","0.530529271528488","0.0104927836412088","-0.447097486026274","-0.00739186967080737","0.0131523411883865"
"ENSGACT00000024059","8.07791825059032e-05","0.0185811888476122","0.199231274940417","0.167788791565987","0.0697033089115557","3.22206863665803e-05","-0.00144770041396433"
"ENSGACT00000017739","7.65411546544141e-05","0.0185994800742699","0.323650028825906","0.0453821485690917","0.0869803343407529","0.00163090753964492","-0.00222331283983596"
"ENSGACT00000017418","3.90531210438169e-05","0.018746074985422","0.616986347832267","0.987415317075837","-0.216177743950356","0.00132158735872902","-8.19766925678273e-05"
"ENSGACT00000004536","9.93834879682124e-05","0.0188394112621317","0.00881582501614294","0.0877091399127025","-0.02701347515547","-0.00122265879057522","-0.00394958731237625"
"ENSGACT00000016276","7.27337316460203e-05","0.0188756330813902","0.0136686275427014","0.0892355206481561","0.0995919300390568","-0.00055514444295448","-0.00237246659011626"
"ENSGACT00000012514","7.76297511482105e-05","0.0189281394272319","0.209282844607922","0.0516030452091484","0.0794924092370573","0.000332279643754442","-0.00202527972456748"
"ENSGACT00000013462","7.2320562114201e-05","0.0192032777300585","0.338508165789958","0.216708520705762","0.173728533445159","0.000391726129102189","-0.0033941585972049"
"ENSGACT00000004974","4.22477762274224e-05","0.0192467956220747","0.505884120176798","0.101438088549198","-0.322732023075276","-0.00173009642230282","0.00729987361665467"
"ENSGACT00000013156","3.05973626098249e-05","0.0192771752911974","0.562673995116657","0.467504233889471","-0.159574278889641","0.00331932846524961","-0.0041049334051478"
"ENSGACT00000001026","3.87825332979036e-05","0.0195816384931564","0.524158582380739","0.0928400092468493","0.25373931543504","0.00409822640746533","-0.00587571390788801"
"ENSGACT00000015393","4.14319067216453e-05","0.0196192748335075","0.0175786118552198","0.407272921806116","-0.248809565900377","0.00348603199458143","0.00351007090801587"
"ENSGACT00000011988","7.26248892240562e-05","0.0196521896827665","0.0122486643342408","0.329612235830517","0.0611929181085469","-0.000808228375634174","-0.00101756858327921"
"ENSGACT00000025482","3.18029394789129e-05","0.0196537353387871","0.0424812933163561","0.675807399915257","-0.227850002748283","-0.00569666547362468","0.00202405203136766"
"ENSGACT00000006043","4.98434495684053e-05","0.0197572884243879","0.00606770664019319","0.671824707360481","-0.143617933170545","-0.00468330246218362","0.00128415652829229"
"ENSGACT00000010888","6.4145534137915e-05","0.0198200591084932","0.917402559044283","0.291806325142836","-0.109081720008633","-0.000783512986269013","0.00190064014936606"
"ENSGACT00000019246","5.5968022207886e-05","0.0198463053747324","0.0595709913004131","0.984074491323956","0.093284359180715","0.00211209832369395","4.5102017782132e-05"
"ENSGACT00000015270","2.96802610210427e-05","0.0198716678014229","0.265400609032314","0.0200492863096239","-0.462820934600161","-0.00242957797558326","0.0124199312086946"
"ENSGACT00000000719","4.16285433138293e-05","0.019930096861272","0.317715103322774","0.831666319516394","-0.151750852690169","-0.0016424805089454","-0.000870404869199159"
"ENSGACT00000023591","2.72145616340807e-05","0.0200395903152308","0.0170591413990086","0.473528346854962","-0.26176009924422","0.00407127262069751","0.00331794214323041"
"ENSGACT00000007695","4.2890499420726e-05","0.0203740292839138","0.316272611016551","0.00205360899232444","-0.345278242328188","-0.00689398091571497","0.0111898648424047"
"ENSGACT00000020663","3.08129503648257e-05","0.0204895567776793","0.0980987986973575","0.737232983946406","-0.186667984818607","0.00508573571770221","-0.00177282273462114"
"ENSGACT00000027672","4.17134598598709e-05","0.0207546088058373","0.000117759840105897","0.0619766510578193","0.273535665665575","0.00993210632781552","-0.00641866334390931"
"ENSGACT00000019361","7.22231821067165e-05","0.0207884874193017","0.511918364692965","0.048501104234787","0.126384218373405","0.00212695261120895","-0.00323620129611958"
"ENSGACT00000024467","4.63240286900623e-05","0.0209647413884529","0.198691701476644","0.328408496359394","-0.136109190983513","0.00044698030061968","0.00223539062431867"
"ENSGACT00000026108","2.61466838740977e-05","0.0209823116207183","0.054462301418803","0.960880413437387","0.223145543533179","0.00518973043728792","-0.000256766300519876"
"ENSGACT00000003442","6.67130476449083e-05","0.0209938337581664","0.99177817486494","0.999506086332029","-0.126015316077595","-1.49124896316531e-05","-1.90647104593342e-06"
"ENSGACT00000027348","2.64785194785557e-05","0.0212388898071533","0.147550201769239","0.652941182915761","0.17378400647759","0.00257286138257014","0.00238417943681071"
"ENSGACT00000004519","3.53141375483351e-05","0.0213086709111422","0.145935400709789","0.472591499569696","-0.230832316226682","-0.00454954771486421","0.0031658210676559"
"ENSGACT00000011270","2.60803755525935e-05","0.0213994222199363","0.0285118025210132","0.183195073971846","-0.36621531161316","0.00278230709514969","0.00710745248687621"
"ENSGACT00000014656","3.34716880060218e-05","0.0214545590166354","0.331226635105894","0.146059616028147","-0.283920261875268","-0.000653209005502523","0.00601861677937642"
"ENSGACT00000010142","5.34233837919973e-05","0.0215614371384618","0.148275049454711","0.0212116745422424","-0.251644709912459","-0.0009639274465364","0.00684645891448647"
"ENSGACT00000018437","3.9579378253186e-05","0.0215998180634263","1.25259514785666e-05","0.825522809728184","0.142414528332991","-0.0089625249649636","0.000875345777207575"
"ENSGACT00000001506","2.93787018150901e-05","0.0216254160751696","0.723903518653604","0.739264512863819","-0.263437098133845","0.000190480825181049","0.00186540003869921"
"ENSGACT00000023970","3.30047510702892e-05","0.0218431293928079","0.114220127911129","0.0333000298863592","-0.36394922019526","-0.00824599992566073","0.0101752283039473"
"ENSGACT00000020991","4.51576426988878e-05","0.0220456435882028","0.979757456533123","0.0359484035579511","-0.22585613468898","-0.00277975002054368","0.00602254038077582"
"ENSGACT00000006884","2.94435611658606e-05","0.0221969274347338","0.836624399851407","0.978219826807011","-0.194258084569613","-0.00043939797134417","-0.00013289261140688"
"ENSGACT00000004880","9.34128816837119e-05","0.022205371454776","0.289556408736882","0.0581572608577688","0.0801679578506981","0.00154756335072002","-0.00202054006247973"
"ENSGACT00000013071","7.18147805049573e-05","0.0223409694455581","0.0329160456886832","0.0323746531183678","0.105250908769301","-2.69212447387213e-05","-0.00288261738894732"
"ENSGACT00000007337","3.39805511274915e-05","0.0225332267339019","0.0122354425845048","0.389437959134725","0.248543981844277","0.00728143517307481","-0.00367357913869757"
"ENSGACT00000012599","8.82686516268123e-05","0.0227992332934055","0.632162463240866","0.56416120084447","-0.0445958792737221","-2.77578943629981e-05","0.000504270133536398"
"ENSGACT00000000585","5.08787220160809e-05","0.0228307875642335","0.0313971339467818","0.606129992219114","-0.0765685671936554","0.00319654923692699","-0.00126055094402894"
"ENSGACT00000011715","7.08665904520832e-05","0.0229403062461944","0.00985191887005059","0.111023569179817","0.0957302745752264","-0.000712205411442771","-0.00223890049062598"
"ENSGACT00000006393","3.36271542498661e-05","0.0230590369343855","0.593958379742402","0.694638652168861","-0.133431466941805","0.00174589636988733","-0.00157273158764078"
"ENSGACT00000023559","5.21652896056572e-05","0.0231163556734235","0.917228408045582","0.290676335737382","-0.0727599177800073","0.00141183365838261","-0.00361474816954735"
"ENSGACT00000008488","7.56998211620266e-05","0.0231694331486698","0.00730275615587","0.223688609931461","-0.0645976646295582","-0.00200925083360469","0.00128260427391879"
"ENSGACT00000000474","4.00865861970522e-05","0.0234177296853369","0.272541074242036","0.801815456833221","0.109236648044019","0.00128552565697475","0.00076468136116406"
"ENSGACT00000016947","6.93686100792477e-05","0.0234419752130728","0.104763326417459","0.379213751375055","0.109219907090577","-0.000734176077741696","-0.00172886797523788"
"ENSGACT00000009191","2.82088767406002e-05","0.0234699517343985","0.22782823784167","0.540705932811429","0.278947464833138","0.00494232023113703","-0.00325789603737875"
"ENSGACT00000008710","4.68371330549057e-05","0.0237045284910403","0.00719214868430294","0.441225242290265","-0.145421241447376","0.00259536281882908","0.00200845852253732"
