"gene","meanreadprop","Pop_P","Fib_P","Pop:Fib_P","Pop_GvS_C","Pop_RvS_C","Fib_C","GvS:Fib_C","RvS:Fib_C"
"ENSGACT00000024823","5.60367457173795e-05","0.375863573283272","0.022519175901027","0.245854726045","0.0555466294669792","0.0568704199962965","0.0590630712135972","-0.0645312147870717","-0.0140970157862392"
"ENSGACT00000016895","6.93420021931152e-05","1.85514600404953e-26","0.0225248016353919","0.107569854629273","0.00315871753755734","0.166070644279142","0.00165969457050546","0.0287730049906227","0.00778694326321347"
"ENSGACT00000014594","7.52112513978912e-05","7.23306300484621e-05","0.0225333766530309","0.5658181956602","-0.0372160663709804","0.0322421317396418","0.00796523575969942","0.0110150256497689","-0.000523363052130997"
"ENSGACT00000009212","9.78372927252062e-05","1.91044164516543e-10","0.0225696609724936","0.0567122132053279","-0.0621141370984242","0.0469921444232682","0.0101110514001841","0.0140236844226967","-0.012241638720143"
"ENSGACT00000010820","0.000121400329795497","1.07510740839563e-12","0.0225814072107041","0.068201217484173","-0.0282845992795292","0.0511664938342248","0.00816137089136114","0.00673507915059364","-0.0100687383917583"
"ENSGACT00000026200","5.65696033272434e-05","2.33037266494461e-18","0.0226007203534498","0.644957760154331","-0.146131925618878","0.0607602406332389","0.0208230914560364","0.000843863510803516","-0.0135554552371013"
"ENSGACT00000010009","0.000142555310331928","1.16329017447205e-61","0.0226015322699546","0.0939564885412541","-0.0243958862030012","0.162558378284115","0.00606385203502621","0.0146581268339295","-0.00481673402331969"
"ENSGACT00000014571","2.77349463111237e-05","0.000667031865641473","0.0226556413610569","0.542705356035194","0.0190813040061001","0.192966559168496","-0.0230280608521569","-0.0470385662989841","-0.00862108887831084"
"ENSGACT00000002561","3.30983713786097e-05","4.85019461753311e-29","0.0226712311605324","0.609695712187142","0.424569947802677","-0.0790204035405016","-0.0417707520359132","-0.00782346345847241","0.0301337992343961"
"ENSGACT00000026285","8.58476334379932e-05","1.3663315479973e-05","0.022720667227396","0.428610295253895","0.0211172797228765","-0.0282737955254001","0.00819562611863045","0.00614491195575052","-0.00572527354038054"
"ENSGACT00000021100","4.25362434411128e-05","9.00286576769855e-09","0.0227328672465908","0.736617214443767","0.00588415206854531","0.225064320387331","0.0448940271567662","-0.025676381781121","-0.0181853204968847"
"ENSGACT00000001408","5.11991187118512e-05","1.59526737404894e-22","0.0227507258679813","0.369929434401048","0.256918627774937","-0.0537090308140415","-0.0221113644939243","-0.0202037625288104","0.0167007265175802"
"ENSGACT00000013069","3.7455476940089e-05","7.35913680581705e-38","0.0227517365359576","0.3908234692627","-1.05806075177108","-0.483424119310855","0.0833831810626929","-0.0685646921957623","-0.0663006395468328"
"ENSGACT00000006897","4.12606605217719e-05","0.00557306474024196","0.0228166330091667","0.118157733824836","-0.100786968848947","0.0741250292996901","-0.0285152536111042","0.0376146523076101","-0.02180057807425"
"ENSGACT00000021381","5.19499338372013e-05","3.57228314689916e-31","0.0228459525804302","0.356365956102669","0.118031926909652","-0.287951440850946","-0.00682104597818557","-0.0292901223202373","-0.039355421379538"
"ENSGACT00000007933","0.000162036822140981","7.10629718461509e-18","0.0229288616247582","0.699647382740755","-0.0355968999185907","0.113146350022071","-0.0134668381283343","0.00893537455611948","-0.00111629774172567"
"ENSGACT00000014413","5.98367906667739e-05","0.0385658680710112","0.0229521998131561","0.209354440761923","-0.0134998181263284","-0.10719148375079","0.00933455468640683","-0.00130040184868618","0.0304578269159405"
"ENSGACT00000026748","2.6030209617901e-05","1.31813648718658e-37","0.0229575102183786","0.424928448371601","0.53135219554722","-0.16300248030588","-0.0685121220663796","0.0517812558204349","-0.00740683170431244"
"ENSGACT00000021785","6.57012588928738e-05","9.36772382445246e-32","0.0229714122379558","0.917052052932489","-0.00719513931833512","0.140522418056884","0.0122933660939981","-0.00238973973492319","-0.00430793935498212"
"ENSGACT00000025040","3.87579277572091e-05","1.91284965698499e-08","0.0230051877451149","0.63352377119154","-0.209768808022772","0.0445372503149857","-0.0241798341651978","-0.0345327800960714","-0.0024487990191542"
"ENSGACT00000006503","8.18406101772828e-05","6.73248639806275e-29","0.0230616882198686","0.0191724064009123","-0.0267010140784624","0.105748036759606","0.0113526151228857","0.00684606722169527","-0.0159752709020212"
"ENSGACT00000024218","2.69071174952318e-05","4.41218579664414e-23","0.0231102297280527","0.96853623475152","0.0393538094992944","-0.450224248320989","-0.0385540899727948","0.00490737494609497","-0.00664463524516282"
"ENSGACT00000017561","7.52461356964592e-05","0.0465972575555606","0.0232013861162322","0.210212548897365","-0.0314041611952947","0.0349001726021773","0.014274829926816","0.0152813623402863","-0.0129252982267197"
"ENSGACT00000020672","7.86755817078274e-05","2.84171867015017e-38","0.0232378903734981","0.944450243895175","-0.0180990152046347","-0.173028335944226","0.00865492099982148","-0.000291339395065767","0.00293273250574833"
"ENSGACT00000020748","8.18428792164121e-05","1.08010545800611e-17","0.0232562850648975","0.337200994125626","-0.0320451411564238","0.0675931843610422","0.00220584488187291","0.0136534621613879","0.00688037755983923"
"ENSGACT00000007848","7.9054593592991e-05","6.84058669949896e-34","0.023333682444436","0.402366713569718","-0.0306430880396329","0.088333631221133","0.00824812418938482","0.00316298417331455","-0.0066544011681315"
"ENSGACT00000005335","2.84560166519279e-05","0.000135567143082693","0.0233518643375289","0.759581387176604","0.0598569815152725","-0.196503580097544","-0.0496811881800354","-0.0085534531242549","0.0271097992988356"
"ENSGACT00000011989","3.63468654902926e-05","0.145068954580878","0.0233697853536925","0.620353068135053","-0.0351129702766743","0.0931912446468341","-0.0172989572109296","-0.0130069654917227","-0.0328816988471998"
"ENSGACT00000006737","2.6138938035748e-05","7.75627807288283e-11","0.023390445576796","0.523269743579715","0.153651268920896","-0.251758827392862","-0.0284513033824986","-0.0440897939874263","0.00353058988458434"
"ENSGACT00000025109","4.70347910649028e-05","1.16635629495606e-19","0.0235153415404604","0.734628102979719","0.0567807709669163","0.305828912545803","0.0205180878192746","0.018570774631831","-0.00129439844518607"
"ENSGACT00000026076","7.02332303629542e-05","2.2502419498958e-24","0.0235245713900011","0.203153918896701","-0.0507586213748909","0.167927315499568","-0.0292712334424048","0.0304366691854666","0.0157896215760222"
"ENSGACT00000000641","0.000128476542203134","1.48392536380013e-49","0.0235891462319524","0.119482629639439","-0.0393055242458922","0.114530575868246","0.00620242436703752","0.0107196282405594","-0.00561116515242758"
"ENSGACT00000013837","4.08965620670717e-05","6.05334494772838e-08","0.0235938136538277","0.0255949434595214","0.0370765151977023","-0.216249402276232","-0.0267312568317026","-0.0429738064455544","0.0408627686920599"
"ENSGACT00000016516","9.66550698625321e-05","0.116509942571632","0.0235970307470604","0.232910110848891","-0.0297865466574912","-0.0371349599823273","0.00226253515581655","0.0179998442088824","0.0068771600842037"
"ENSGACT00000005651","3.43160801646557e-05","0.000166082562002994","0.023608374031749","0.150058994659115","0.186831708080383","0.229152916879619","0.0705701400368423","-0.0647430872760487","-0.0524539732353431"
"ENSGACT00000022120","5.06029971205378e-05","3.661595647771e-21","0.0236190562035695","0.0419355473797311","0.0242807986854155","0.222161737552502","-0.0401917667945258","0.0502289797826927","0.0217094039399817"
"ENSGACT00000015006","6.9032874899061e-05","8.33790166820824e-42","0.0236606676006563","0.039331139289403","0.0201802288455297","0.19152216481518","0.0047323219138844","0.0241737086095208","-0.00307930926282104"
"ENSGACT00000020260","3.57790254545972e-05","2.75731593210091e-09","0.0236798933854637","0.0460300458127381","-0.0373708842962746","0.201884799089647","-0.0796547722036125","0.0813823579350368","0.0659025435098824"
"ENSGACT00000018842","2.82550818090735e-05","3.15843665306478e-06","0.0237250740855677","0.633798900411504","0.094567174959984","0.278385292357613","0.0391226873888789","0.0206178772910958","-0.0187488492109578"
"ENSGACT00000008119","6.45847435366558e-05","1.48962914256089e-12","0.0237585309715033","0.877022274405653","0.0098753586017789","0.101813298930647","0.00830181754261063","0.00511800677905989","0.00584203741206943"
"ENSGACT00000007465","8.26885301116691e-05","0.000534516447455373","0.0237636604610868","0.176082471965162","0.00549627126841583","0.0225175877271561","-0.000428630258660414","0.0112856317903102","0.0101068542052113"
"ENSGACT00000000709","6.78920353778989e-05","0.000114850930298675","0.0237936193510206","0.798327828912982","-0.0475980203703592","0.0540569662960376","-0.0193405331244079","0.0110888810196759","0.004067953890671"
"ENSGACT00000000434","0.000135609295775375","1.93732189333357e-42","0.02381625231502","0.524738921591917","-0.0235161319988426","0.143745250689359","-0.00883189652455841","-0.0080885610333761","0.00400047103325689"
"ENSGACT00000008937","7.06158952829068e-05","2.22148957944238e-07","0.0238294717740643","0.329046192566616","-0.0515836676585427","-0.104063820686698","-0.021080629592316","0.0214180651825262","1.85205136736002e-06"
"ENSGACT00000011975","3.4546623372065e-05","7.21233933489632e-10","0.0238399152102904","0.40583986500665","0.0684737580316531","-0.395761661784071","-0.0667742180899043","-0.000819797167299598","0.0659920346265515"
"ENSGACT00000009602","0.000114255506366769","6.08115970866596e-17","0.0238432572933381","0.0225379321062904","-0.0654778375865946","0.042503654138841","0.00974239316110182","0.00938656824477534","-0.0138697459204955"
"ENSGACT00000005799","4.06017531461287e-05","2.59416715928933e-28","0.0238874140286613","0.893974360601929","0.154738444528189","0.443483277447054","0.0372415139257529","-0.0130152831285315","-0.0125680477325119"
"ENSGACT00000020177","7.0391257765316e-05","9.73584721093245e-05","0.0239250349859541","0.690469037548661","-0.00869712865746798","0.0560011262807924","0.00798481020251856","0.0112633625693528","0.00287231963519658"
"ENSGACT00000021575","8.43034821880498e-05","2.94922432811853e-33","0.0239351823352261","0.0621523417716175","-0.0877051108703515","0.0500134483674288","0.0065277070561278","0.0121436771380786","-0.00726272982114884"
"ENSGACT00000025324","4.13351953619098e-05","6.64528664347622e-05","0.0239524776169465","0.67129280304335","0.0366876763559871","-0.12827922140211","0.0251038348159551","0.0174828503853865","-0.0098543989631259"
"ENSGACT00000027502","7.02258786025597e-05","2.02155743523824e-31","0.0239529782612567","0.0122824006711581","-0.0391561269075639","0.125717227659826","0.0114317588399294","0.0126583266078843","-0.0167360967478901"
"ENSGACT00000026316","5.82459304395983e-05","0.773384068591959","0.0239541816950366","0.0443501942232352","-0.0403298012865133","-0.0326669806621803","-0.00592162653089822","0.04235691001475","0.0291551518342117"
"ENSGACT00000013706","6.56143357295379e-05","4.42574124096429e-05","0.0239587315282314","0.238955131374226","-0.059640507619087","0.0240512998801242","0.0125126781075023","0.0108339327384721","-0.0114295793500847"
"ENSGACT00000002802","2.67868652069083e-05","6.70902925298327e-14","0.0239601049366125","0.439502860470299","0.0618692717946904","-0.380180823439987","-0.0212723277611886","-0.0572286285035063","-0.013705132285899"
"ENSGACT00000024186","7.09945221909936e-05","1.30738050945402e-05","0.0239623306813645","0.352840636717371","-0.0122703291604057","0.0624041978977836","0.00889557001042162","0.0127258443259317","-0.00450586805845987"
"ENSGACT00000003583","2.60499763524229e-05","1.99436781867678e-05","0.0240126888672026","0.735727896765163","-0.00784411473703607","-0.235852608606332","-0.0276023757988475","-0.0375780970452147","-0.0241907899029729"
"ENSGACT00000001264","4.62086102305815e-05","4.60851817183639e-06","0.0240338799952047","0.189623026044019","0.00596171536847744","0.156655269794536","-0.00428057304723006","-0.0079155891417064","-0.034856355438742"
"ENSGACT00000014271","0.000156059431767297","9.11648002050822e-26","0.0241064648701391","0.0247902674364963","-0.0446092695270081","0.0478934083710925","0.00304347949440396","0.0126274044461424","-0.0033219888639091"
"ENSGACT00000026821","0.00012674062458268","4.28473445405068e-07","0.0241806143104578","0.855218674731378","-0.00904759993459397","-0.0551159155432265","0.00701106089797487","0.00300662285418431","-0.0016007063161971"
"ENSGACT00000008138","4.36938796482363e-05","6.03730632947653e-06","0.0241815366518085","0.507476366168452","0.153893770168856","-0.0110917880922735","-0.0359235186376735","-0.00214835033652645","0.0289071911082741"
"ENSGACT00000009282","5.41611266010599e-05","5.84560600767521e-06","0.0242524368514759","0.131496831986843","0.101939661855959","-0.102795333018941","-0.0126752729579256","-0.0502418826214719","0.00425036388033856"
"ENSGACT00000012260","9.91624304166822e-05","9.08676500589051e-81","0.0242906391720369","0.0666600283633603","0.00149394752553452","0.138634378120608","0.00449767075259711","0.00984197608386077","-0.0045641245878083"
"ENSGACT00000003274","4.11532450510831e-05","0.0185817085246115","0.0243160599833103","0.166515398104157","0.057649200301501","-0.0161012726420549","-0.0535228525809728","0.0436652843744719","0.0448538256339342"
"ENSGACT00000017454","4.11265183463902e-05","0.0087396312167241","0.0244096487213075","0.0878184934725813","-0.0239170584789276","0.0682446741920005","-0.063607976019527","0.00534099868747728","0.0724657729723661"
"ENSGACT00000024934","3.1056415908801e-05","7.65446912015789e-30","0.0244659177934148","0.655634357747484","-0.348686331271779","-0.71177881327234","-0.0286336399660458","-0.0446069705319085","-0.0236268918455746"
"ENSGACT00000017012","3.53322641491284e-05","0.0740842086277017","0.0244846425206014","0.400008389755476","-0.0122224874730599","-0.118518643951087","0.00813266291124293","0.0415440273083282","0.0285475974800327"
"ENSGACT00000004073","2.73843902662173e-05","0.176390618060319","0.0244992733429399","0.0972929396247445","-0.059978533349343","-0.109524055754014","-0.0350802114195747","-0.0620902664851465","0.0363857050614625"
"ENSGACT00000008338","2.51326600147574e-05","6.83606136261894e-29","0.0244998082885392","0.00379934514521415","-0.0633010610919218","-0.801650316503802","-0.0170612467691705","-0.138682337581606","0.0464398400242803"
"ENSGACT00000026967","8.34294075030072e-05","1.49484156635876e-31","0.0245069018639109","0.0592196923065942","0.0294246272614987","0.144038790671054","-0.0159608629624929","0.0214711800095037","0.00348434145358606"
"ENSGACT00000005652","0.000114893877716733","3.70972707033412e-65","0.0245736744137312","0.119424498702589","-0.0441253725935584","0.0971415401931448","0.00793074045820112","0.00302406766361615","-0.00903930818992958"
"ENSGACT00000001222","0.000105724428443805","8.48491634487704e-23","0.0245768946995216","0.0729813411733861","-0.0559475473210017","0.0559314262624935","0.00585709825313017","0.0118476796622254","-0.00614721635897608"
"ENSGACT00000011544","4.51670050311943e-05","3.19493591114798e-08","0.0245987595633146","0.630668518658579","0.193653479499764","0.0225435768655417","-0.0467477538730928","0.0315532981146761","0.0184743465341219"
"ENSGACT00000018228","9.67075619464897e-05","2.7133199080998e-24","0.0246434174416826","0.396994611863728","-0.0470567198854432","0.133772873190778","-0.0102067404957083","0.00820463742800842","-0.00904630597196108"
"ENSGACT00000007948","4.47424211602814e-05","5.17113280001094e-07","0.0246951226431082","0.0364293795908838","0.110411088708928","-0.145081091610646","-0.0505252643619722","0.00149302539103365","0.0696613796578779"
"ENSGACT00000016510","3.01124009284018e-05","4.90386060886539e-14","0.0247286615787613","0.565993933027084","0.19452261769452","-0.250601204989956","-0.0686832033034522","0.0502176343384912","0.0195703707481985"
"ENSGACT00000018543","3.9407238616451e-05","0.856040805183377","0.0247629608101924","0.500564500680316","-0.0337292492633514","-0.0282395012176841","-0.0410107002355676","0.0193057704365281","0.0308634842121933"
"ENSGACT00000019559","6.47436545062363e-05","2.88099465653076e-24","0.0247769934114439","0.0147686255582533","-0.100024582249328","0.120719785077547","0.0206303435607486","0.00994330821066663","-0.0293925375859749"
"ENSGACT00000003744","2.74441917102666e-05","9.14517014881879e-05","0.024789926196131","0.255520709747765","-0.23298625008919","-0.200891247988854","-0.0512895228142899","0.0545887901954249","-0.0355363759289272"
"ENSGACT00000018829","6.69799151334448e-05","1.33671655961172e-05","0.0248097091609045","0.866286726589101","0.0263588599258409","-0.0833134406115853","0.0102595969714104","0.00644157537064955","0.00770081735817259"
"ENSGACT00000015382","7.01470111516794e-05","7.78139338069179e-39","0.0248202697389305","0.806109798112914","-0.0315044730166652","0.133725601242462","0.0112083446142898","-0.00606475898143008","0.000796857553557488"
"ENSGACT00000004876","7.24577146708421e-05","0.00571272701227466","0.0248336370958805","0.494886791028627","0.0201394264305884","0.0428064279477529","0.0102982605389552","0.00231803052125155","-0.00800900690683496"
"ENSGACT00000004877","9.99592346991922e-05","3.40277317951634e-70","0.0248612436047416","0.205674133882124","-0.0394981890473558","0.115709763164647","0.0043257538318676","0.00958336702795841","-0.00222645638898729"
"ENSGACT00000020071","5.47815027878972e-05","0.00160370781569898","0.0248742579014813","0.297029855402111","-0.0291504539678898","0.0592732060689397","0.0281886944150521","-0.0126886748793191","-0.0258701589965547"
"ENSGACT00000000887","7.76960981274113e-05","0.0319935708747818","0.0248760165943804","0.973371059987485","-0.0191909131814804","0.0179529585316853","0.0105970831117177","0.00224249624772475","-0.000512859009705561"
"ENSGACT00000024014","3.04202038362467e-05","0.000961021293769497","0.0249002385972173","0.0828364069779395","-0.028939990694223","-0.207934045925307","-0.0208461532816964","-0.0825879987572941","0.0135564720746035"
"ENSGACT00000011839","0.000104425267822279","2.24348710713108e-14","0.0249176610609932","0.0455287045237956","-0.0873771149103833","0.0229934420067662","0.00328224071829545","0.0218330650773273","-0.000872273524055269"
"ENSGACT00000022995","4.03051914180401e-05","3.47573301841754e-26","0.0249359158092334","0.146325955191848","0.212271892406267","-0.295644035754291","-0.0666906272570427","0.0407998057602448","0.0714826875527794"
"ENSGACT00000019517","0.000120305483817468","1.55133422864907e-48","0.0249974186933161","0.660832062143247","-0.0152869918235017","0.0667208688928054","0.00213704627491678","0.00418762742461074","0.00271854118809058"
"ENSGACT00000002647","7.30602248425486e-05","6.93090605125506e-28","0.0250166497504568","0.350874128725607","0.00122509739137764","0.110625316857062","-0.0117114550025054","-0.00206262446504402","0.0104130516824156"
"ENSGACT00000014052","0.000106846990903959","6.21358408592201e-22","0.0250207180301528","0.83769880924689","-0.0604192251600334","0.0669362474072062","0.00901695635306261","0.00339398750498291","-0.00268856920699432"
"ENSGACT00000015392","2.90665290429451e-05","0.337409716167317","0.0250312600252556","0.186305526873201","-0.0822068680458276","0.0466987889972924","-0.0164886923895569","-8.78268130305077e-05","-0.0694912081691215"
"ENSGACT00000001620","8.74216288410356e-05","1.44192825026517e-51","0.0250698050696151","0.406515070748133","-0.0130034840417806","0.148938188101173","0.00456334305998732","0.0116671324465132","0.00136265306402863"
"ENSGACT00000020011","5.41247009171907e-05","7.58781976432488e-18","0.0250881443324454","0.961602436839349","0.150093981512504","0.189817105377498","-0.0159715580888231","-0.00199497498893773","0.00276873625153177"
"ENSGACT00000019166","6.30296074224398e-05","0.00315882947257036","0.0251012765155742","0.741094942065407","-0.0622822325438853","0.0464293696807872","-0.0137355957604049","0.000212341765644749","-0.0132366782516081"
"ENSGACT00000021671","5.07718426022756e-05","1.83413726732489e-33","0.0251131384459454","0.932655758843498","-0.0304934160382397","0.27423731358887","-0.0208899309289691","-0.00251433732521135","0.0052601791684143"
"ENSGACT00000006908","3.27625936237338e-05","0.000102782161869099","0.0251623222086617","0.588838236809806","0.0805225103097406","-0.177585302578606","-0.0337545051846816","-0.0373714036916668","0.0101552313412891"
"ENSGACT00000013623","3.03038985980098e-05","8.86254462861399e-78","0.0252030363536853","0.0631860080640088","-0.0242317811042978","0.706070532268318","-0.0660090799547603","-0.0201651899548011","0.0648156291726447"
"ENSGACT00000004619","3.63852006437883e-05","0.253129168309797","0.0252084075244188","0.656570144915051","0.0190168338776918","0.123640957173151","-0.0427558702117466","0.0277247437438622","-0.0119450027120649"
"ENSGACT00000012066","5.71473559308884e-05","1.84179942401689e-06","0.0252846100458713","0.635438075538981","0.133999735480716","0.0109830393760572","-0.0146362240037523","-0.0186932308105612","0.000342315999481451"
"ENSGACT00000010156","2.61039312934758e-05","0.0226123857927011","0.0253522125645366","0.862573979652331","0.134530033854469","0.000264016365813479","0.0337336479160302","0.0201393701429679","-0.000751384787627867"
"ENSGACT00000016410","3.70488440988463e-05","5.76008257912249e-38","0.0253580481930426","0.101488982280878","0.000972625854502077","0.497598565088929","0.0238217193033648","0.0512650632734738","-0.017470442388093"
"ENSGACT00000018396","5.63711940424312e-05","1.55916485473669e-11","0.0253689915168503","0.0365819251373408","-0.114719546331978","0.0480110200336108","0.0141442301865754","0.0222233665641667","-0.018473707934661"
"ENSGACT00000027536","2.67309376379505e-05","0.569986151930066","0.025385236065746","0.0572657881262096","-0.0311973458705488","-0.133258186351205","-0.0832129583872224","0.0217113508405196","0.102427261195235"
"ENSGACT00000004451","4.30412420832663e-05","7.78975272795949e-10","0.0254107488429229","0.353110827761661","0.00750669159854282","0.143177229530047","0.0317092669611418","-0.0297981917818209","-0.0146567531095567"
"ENSGACT00000012461","3.47164334312677e-05","1.62445062207422e-06","0.0254166236216989","0.00774915439715895","0.158083375035351","0.0949058246586779","-0.0916031099377893","0.0766306350359207","0.100837910455961"
"ENSGACT00000026923","0.000155478058961232","1.84646025253493e-62","0.0254233558195616","0.0123358214776933","-0.0372942409112885","0.10406265904232","0.00163640192836023","0.0163109655654256","-0.00119065803526755"
"ENSGACT00000012773","3.60091764268978e-05","3.69000815388889e-09","0.0254362468644532","0.787360191069501","-0.0977665957411814","0.192152260923516","-0.02748764927387","0.0107961554273566","-0.0123496099295122"
"ENSGACT00000014941","2.83814410566118e-05","1.584288518199e-08","0.0254476990350406","0.523822953614191","0.237519048243748","-0.216482587004623","-0.050459173611049","-0.0339103381053503","0.0344240683187303"
"ENSGACT00000027587","7.85598847579213e-05","0.453451133640426","0.0254651862846564","0.185370209927048","0.0263440764590477","0.0239231816095118","0.0208478620054379","-0.00355508908993915","-0.0228722412264097"
"ENSGACT00000012035","2.63234773797879e-05","2.96109505016025e-29","0.0255444117405202","0.570396570393114","0.145482636695046","-0.590451118882377","-0.0459234762269872","-0.0170781386681527","0.0388431674619162"
"ENSGACT00000022820","4.41122422326229e-05","0.213551161617828","0.0255644559273054","0.133946284118125","-0.040389077509361","-0.00489228788576104","0.0358051733354116","-0.00649342395961176","-0.0418154512865833"
"ENSGACT00000025317","0.000107383209833617","8.48333219651603e-15","0.0255754844978756","0.871201670942551","-0.00211738723209414","0.111205561927864","0.0139776802361199","-0.00184978063460466","-0.00611450585977607"
"ENSGACT00000014980","5.11377756755389e-05","0.00706963959067362","0.0256175492539586","0.080118980100167","-0.0198044938154175","0.142238491149148","0.0392802645309921","0.0178639234371772","-0.0486112295688494"
"ENSGACT00000026456","5.6976184332856e-05","2.94330306217493e-33","0.0256561967827962","0.0417835723187499","-0.0204921674888103","0.235232091689686","-0.0415677771954206","0.0471637645888347","0.0308541954424885"
"ENSGACT00000010036","8.67902540305632e-05","5.45490413943927e-07","0.0256697701797018","0.550272536253054","-0.0274737582900283","-0.0644309049389461","0.0139277550489369","-0.00543829969373052","-0.0104876307614622"
"ENSGACT00000017716","3.57713124256112e-05","0.29238082314924","0.025669820355175","0.370826678328735","0.0633214774989275","-0.0184223807276236","0.0264971301254688","-0.0250859870778584","0.00909357216524364"
"ENSGACT00000019485","9.84103750184651e-05","2.51755583353388e-21","0.0256848183396467","0.625124295821885","-0.0476150325956328","0.0360210000107923","0.00431276006953737","0.00574360951379605","3.26851246894427e-05"
"ENSGACT00000025879","5.68871011372733e-05","0.00195987304084958","0.0257401524421171","0.350616329379834","0.0667493321889368","-0.07239994445054","0.0221451148688933","-0.0204545703102132","0.0113381751197222"
"ENSGACT00000018651","5.1401301622559e-05","4.7629834345948e-12","0.0257488738672424","0.795770630629366","0.0474269503179638","-0.183179354322096","-0.015901572349255","-0.0156338021796362","-0.0161015864540418"
"ENSGACT00000011937","7.65733374610456e-05","1.75666044328179e-26","0.0257512350434908","0.506327747384597","0.0479902815671263","0.134516521329652","0.00287244857724915","0.0113749111428667","0.00920067417126056"
"ENSGACT00000016475","5.22715770332602e-05","0.00037682540489167","0.0258214451221173","0.571637336906774","-0.00539207837942342","0.0782900691656435","-0.013552101469744","-0.0162747966483407","0.00316686487287694"
"ENSGACT00000020509","3.13131847631459e-05","1.01120606229008e-13","0.0258290134332108","0.622798637035928","0.014946357602795","-0.416778726693533","0.0307349742520173","-0.00925721601814415","0.0299824364669257"
"ENSGACT00000015110","5.77288694884385e-05","1.81907367410514e-12","0.0258520600151019","0.0734727397381083","0.00954073032061051","0.115027942609876","-0.00401570371594697","0.0345388111721604","0.0218111284344632"
"ENSGACT00000012513","9.18394126156405e-05","6.89205564629962e-20","0.0258598512309693","0.423747990035031","-0.0957806526024499","-0.0245489907353738","0.00715934997751014","0.00592654814863395","-0.00489337044684577"
"ENSGACT00000006212","3.76395309980858e-05","1.67548002304453e-84","0.0258627132616422","0.00481751820970654","0.0735488313601715","-1.0196790490962","-0.00799321657498863","-0.0984024552630225","0.0375455379360478"
"ENSGACT00000018206","7.41888731744809e-05","1.37112922337958e-11","0.0259234714560089","0.00463982696899129","-0.0793777142170344","0.0687187700454962","0.017818641029538","0.0128475804173211","-0.0286538487579821"
"ENSGACT00000010202","0.000123995410832748","1.09325235004381e-51","0.0259236435803356","0.122818225440243","-0.0259079558941124","0.0748872097020707","0.00530539682312216","0.00433960907264654","-0.00590878974532295"
"ENSGACT00000004967","3.3353680426075e-05","0.0870948687068161","0.0259416397057099","0.607456465356984","0.11092845678613","-0.0158678159621317","0.0412047063426111","-0.0309426974889211","-0.00135998923541602"
"ENSGACT00000003342","8.08823017452343e-05","4.2074768769138e-55","0.0259416895201518","0.66005788805262","0.00372406080622665","-0.187836984672635","0.00677464073459494","-0.000855421344080498","0.00737019382851636"
"ENSGACT00000023050","9.37783791750486e-05","0.00210172653625641","0.0260388524034169","0.172510410823436","-0.0483926197527226","0.0231215789617851","-0.0159717807182431","0.0195443527725244","-3.90043706038233e-06"
"ENSGACT00000008702","0.000112897092269008","1.26299299313715e-45","0.0260397242793949","0.0676237357555179","-0.058812935652379","0.0781579346748027","0.00647768100098727","0.00856671622687057","-0.00766893004973318"
"ENSGACT00000007450","0.000104869171190762","7.98858296260335e-15","0.0260495894494075","0.0296835089048153","-0.0390468910603722","0.0582359225654634","0.00788004545381402","0.0107315272817333","-0.0108725865005814"
"ENSGACT00000012054","5.31650892854776e-05","0.0201142494842114","0.0260732546118227","0.907538655860199","-0.0308669537434843","0.0461873879318531","-0.0122084897102567","-0.00407675141283708","-0.00742852112442458"
"ENSGACT00000001782","2.68013203609862e-05","9.10275214668407e-17","0.0260986988730061","0.223116549307896","0.0628667772152838","-0.490888165319369","-0.0420735243206025","-0.0416926287046597","0.0488149128287262"
"ENSGACT00000020479","4.76551998852084e-05","0.159606408410947","0.0261141923900047","0.46090602523846","-0.0224646410261014","-0.0275828901344248","-0.017311026073466","0.00311496671844479","-0.0299321241372608"
"ENSGACT00000018643","0.000119306968349442","2.57710580984157e-05","0.0261228050375342","0.170378102758628","-0.0377753438823107","0.0175063316021655","0.00898457330298598","0.00557909520282316","-0.00975678675037012"
"ENSGACT00000027508","8.16102801722504e-05","2.64857635399672e-45","0.0261310317267465","0.265461899873766","-0.000160730262555297","0.212496413032826","0.0175242607572924","0.000557319561322994","-0.0168955528431393"
"ENSGACT00000003031","7.62172543170408e-05","4.6768781812624e-06","0.026154182657075","0.459924254015773","0.0643657864659179","0.0473156548503549","0.0144606597773824","-0.00877195407139769","-0.0103814067004149"
"ENSGACT00000027412","9.68653064030122e-05","4.64573312677988e-06","0.0261832248031092","0.916209062617401","0.0395851474738526","-0.0737454833306862","0.0117014771970338","0.00102199756639055","0.00599429553143884"
"ENSGACT00000018974","2.5074526014772e-05","2.49547334584574e-16","0.026310043981612","0.0702073582075741","0.112848429031975","-0.484830145545435","-0.0421332074965797","-0.0577020497106365","0.0650519000500753"
"ENSGACT00000013486","0.000114547040285274","2.97519111613909e-16","0.0263173597210338","0.00322838314318396","-0.0829909295630298","0.0354810967272718","0.00964303870721965","0.0152503937652476","-0.01661630820223"
"ENSGACT00000014007","3.15783841148319e-05","0.855737855894732","0.0263238747543426","0.275013788729473","-0.0144467733091257","0.0851709044923999","-0.0618332898558004","0.0658780662677964","-0.0185332391102201"
