"gene","meanreadprop","Treat_P","DPI_P","Treat_DPI_P","Treat_C","DPI_C","Treat_DPI_C"
"ENSGACT00000018249","0.000105898014072766","0.00438006913158494","0.078365193462579","0.966485390516876","0.0338385694772835","-0.000631949238393542","2.94890523533147e-05"
"ENSGACT00000005169","5.52680706780333e-05","0.00446607134676621","0.839524182000784","0.560711447637575","0.113756796013736","0.000394405320032326","-0.00111089242244806"
"ENSGACT00000013226","8.31908529587859e-05","0.00450632623157432","0.0536044007715572","0.934112964534965","-0.106053505093466","-0.00209454647245006","0.000173065115624914"
"ENSGACT00000018838","6.21028731440676e-05","0.00454628214026163","0.00258851702849314","0.876034308060146","0.070569072317002","0.0021060153979012","-0.000206483685872626"
"ENSGACT00000022860","3.50263641449199e-05","0.00457081081215183","0.0654745651188562","0.388302355133042","-0.253577363183147","0.00201801317666179","0.0033209941651643"
"ENSGACT00000027405","4.09253718409036e-05","0.00457380867947846","0.242001735353605","0.785504075683266","0.201324389972075","-0.00163284549083977","-0.00103417694148577"
"ENSGACT00000021828","3.26198517983151e-05","0.00458100512055763","0.151147401369897","0.953822997359885","-0.230454659255188","0.00353251806692749","-0.000275205807192592"
"ENSGACT00000014856","3.85216016682622e-05","0.00464775709594117","0.403831220484204","0.298796211457913","-0.212356822825647","-0.000227335528367898","0.00323838728854182"
"ENSGACT00000025971","2.34776913278041e-05","0.00465111308648463","0.919057736454032","0.293905605001548","0.199594685656847","-0.00380452652612386","0.00694908145622955"
"ENSGACT00000003961","2.61948323189818e-05","0.00473162331764581","0.903693653260855","0.161041750553823","-0.677453861173081","-0.00584957615337433","0.0128707438483758"
"ENSGACT00000026436","2.97730371863801e-05","0.00486944752588018","0.110562081277708","0.0506596190914909","-0.0848881857026518","0.000290295372468308","-0.0104996797759895"
"ENSGACT00000010348","4.77904715468595e-05","0.00487723228788306","0.73976550998207","0.8234618235089","-0.138184447674546","-0.000188177318682464","-0.000686782968297584"
"ENSGACT00000009807","5.83124832607524e-05","0.00490829902862617","0.492100161953158","0.737108653466512","-0.183931408771842","-0.0016828395132457","0.00113233074071227"
"ENSGACT00000015882","8.99948156975541e-05","0.00495927740879709","0.116475462696952","0.939783378090272","0.0514699237611371","0.00083669397926165","-7.66555250710177e-05"
"ENSGACT00000024491","3.67344147657567e-05","0.00499200697584996","0.587193728506168","0.80272040461308","-0.182943343231345","0.00158757049523211","-0.00103141797580853"
"ENSGACT00000022345","3.50694052558888e-05","0.0051914390078","0.251895696174992","0.960228423713256","-0.212297371080626","0.00234974364641331","0.000213039640364375"
"ENSGACT00000012905","0.000121547997947696","0.00519509637617913","0.020280589941003","0.266495325186078","0.0729947016922542","0.00182529730954632","-0.00116703563837249"
"ENSGACT00000008201","5.80478649615014e-05","0.00525763778752435","0.884404609482083","0.127039308780954","0.123266721388736","0.00118570536557078","-0.00249279310822813"
"ENSGACT00000011865","9.44084849448417e-05","0.00531840151761043","8.92541692972811e-06","0.910495711578196","0.0469069395993324","-0.00236952292529537","0.000117441722577222"
"ENSGACT00000001743","3.35136145591545e-05","0.005503804609379","2.92929514378799e-12","0.194277348328981","0.323962610544714","0.01694494686268","-0.00520949394281969"
"ENSGACT00000025200","2.28109343625476e-05","0.00551838848060925","0.148322609524581","0.929281431863433","-0.285083357702221","-0.00439192248201297","0.000519477395784422"
"ENSGACT00000020009","8.62149976695371e-05","0.00561339995683871","0.109203647930824","0.101375552912618","-0.0185236175661743","0.00160932485731107","-0.00163863670651332"
"ENSGACT00000008448","0.000108709142183662","0.00566827452746493","2.49855383933196e-05","0.0314489397786081","-0.00669305632809157","0.00257510928847795","-0.00174328268365736"
"ENSGACT00000005540","6.26033844605888e-05","0.00581415970498777","0.870482452076277","0.917501176470754","-0.0716874063652144","0.000205452143467292","-0.000161164366778724"
"ENSGACT00000018250","7.2116137221413e-05","0.0058211781534528","0.352675152394313","0.9301998245936","0.0607817659311386","-0.000517746722902941","-0.000108451735465247"
"ENSGACT00000003799","0.000118389161279299","0.00582354556231002","0.00883724662935653","0.291728841249689","0.042216335192663","-0.000493064214921582","-0.000679095260816821"
"ENSGACT00000026165","0.000101450775734769","0.00584197419836119","3.04961094214556e-06","0.494853344332789","0.0417482897917027","-0.00141694508419264","-0.000489817552313995"
"ENSGACT00000011955","9.37045830484812e-05","0.005862633750952","1.1824115612958e-09","0.802092975145434","0.0347983886670554","-0.00263970585994738","0.000209723585703152"
"ENSGACT00000010626","2.73592453316246e-05","0.00588117467576608","5.01585527374523e-09","0.53046696326958","0.372587012977176","-0.0186891396860203","-0.00498326548504042"
"ENSGACT00000000586","7.50960341224902e-05","0.00598912433648857","0.177857495868565","0.522439737705065","-0.0823979146981177","0.000501784550180315","0.000890293143507726"
"ENSGACT00000013635","2.96735624774735e-05","0.00607297257915488","0.566607795753458","0.184237306086974","-0.351790634957037","-0.00156073536059925","0.00648669525665131"
"ENSGACT00000003401","4.31672159731949e-05","0.0062227297503499","0.797257492618269","0.952233153721314","-0.216224102404167","-0.000470371792858887","-0.000279884638766306"
"ENSGACT00000019117","6.95097641218663e-05","0.00625484328237763","0.0245412495379826","0.21542916986181","0.0364496776595165","0.000669776926403011","0.00174973336545044"
"ENSGACT00000002491","9.2312932745907e-05","0.00631800106718269","0.375973892082244","0.0624637431136027","-0.0311831545091756","0.00297775826188011","-0.00417862308859325"
"ENSGACT00000015289","3.82483004150076e-05","0.00633676067444283","0.121782612732382","0.653804349422211","0.161860257945551","-0.00425382040224287","0.00188204243033054"
"ENSGACT00000006985","6.57507892302313e-05","0.00633745231059528","0.00406206143552184","0.226390623705636","0.118628386105716","-0.00141299996980793","-0.00215217914938082"
"ENSGACT00000006210","0.000109425600888801","0.0063676741459848","0.0270289315734811","0.414029585604822","-0.0867874271670093","0.000987095398435531","0.00114099634502812"
"ENSGACT00000013298","0.000106821839919699","0.0063743251431845","0.727587539462925","0.64675954558404","-0.0448147714370595","0.00045695058607935","-0.000523657822054569"
"ENSGACT00000007644","0.000125502109155028","0.00652624635452324","0.92862148778724","0.378465656685486","0.0417367020914678","0.000270753993332657","-0.000584879856860447"
"ENSGACT00000012969","5.43349880198517e-05","0.00660765286645428","0.0183927671807058","0.220966656582814","-0.112197835579697","-0.00291720231635876","0.00201246882423621"
"ENSGACT00000013959","0.000126830695821233","0.00667615517587064","0.272189948096744","0.535625081125959","0.0302840691919093","0.000448651475125649","-0.00032072575142559"
"ENSGACT00000002648","6.46578595082154e-05","0.00668552724313451","0.0258797477984239","0.313253843592346","-0.0450853206965099","0.00253287712933107","-0.00158942516579882"
"ENSGACT00000004331","2.81907856333499e-05","0.00668788722845296","0.857698399525927","0.362809168644116","-0.371755369909523","-0.00184761070981903","0.00533269757655045"
"ENSGACT00000012112","4.29690635915126e-05","0.0067600077666965","0.594874412414632","0.170841288811182","-0.224605669595692","-0.00120371458983663","0.00428540958192948"
"ENSGACT00000022270","5.06541068172397e-05","0.00676295687154867","0.606626031643298","0.504979965996966","-0.248721265244505","-0.000209915160263376","0.00280151437180811"
"ENSGACT00000007691","2.50721723185046e-05","0.0067744364883385","0.727928062933647","0.597710787185953","-0.226197404550061","0.000339758618744627","-0.00318744071152988"
"ENSGACT00000020488","2.3005491046946e-05","0.00680522702561462","0.510518310084562","0.302100219582374","0.382693634653625","0.00155183278799367","-0.0061607418129456"
"ENSGACT00000021211","3.99618114156325e-05","0.00689183789889926","0.465055148788821","0.705585626550455","-0.148471330089435","0.00199339859925419","-0.00139628751781916"
"ENSGACT00000009496","5.06004316538887e-05","0.00694254573138582","0.943092571409341","0.781241185543165","0.0972449587602459","-0.000427106783620206","0.000644406827315354"
"ENSGACT00000022582","0.000102304463535555","0.00710403761520879","0.0138441320672521","0.20235655638819","0.0721940589984466","0.00193113395550882","-0.00130134186989433"
"ENSGACT00000002279","2.34918012834376e-05","0.00717177058417777","0.0930374186544885","0.990960723487843","0.401628553113852","-0.00731006037260404","-0.000103378938711786"
"ENSGACT00000023194","2.92937203081543e-05","0.00717343526961269","0.232334832589492","0.0574061967037332","-0.409935813284219","-0.0013583143680519","0.00942427368075712"
"ENSGACT00000015739","5.80859556615486e-05","0.0073680788084118","0.437768545777321","0.00913541080603759","-0.177979876686087","-0.00169730857213772","0.00496820919205101"
"ENSGACT00000003004","3.90036939035536e-05","0.00747607551572489","0.00731792761262342","0.1149211090888","0.354583636386895","0.00991471597970218","-0.0070513831383953"
"ENSGACT00000025827","2.40719909889862e-05","0.00756318375813738","0.705522702223998","0.0119904582594284","-0.506910306549289","-0.00530598302901865","0.0138073582956957"
"ENSGACT00000020436","0.000112765678112055","0.0076273796605252","0.000154612930096204","0.329022410465119","0.0527957387065901","-0.00117828630726625","-0.000831829873709789"
"ENSGACT00000002388","0.000144652751518723","0.00771189326233268","0.000822619496840376","0.947911504795295","-0.0371856847978555","0.00142234071650895","-5.43804103866483e-05"
"ENSGACT00000018578","3.15282857950565e-05","0.00773715484731704","0.992340398312974","0.867795080010278","-0.250471268597449","0.00045176330257533","-0.000966411319821194"
"ENSGACT00000013986","3.23236789982368e-05","0.00783120862496397","0.265951839330537","0.751185013902993","0.249686722333729","0.00346265448721729","-0.00149983178470719"
"ENSGACT00000012516","2.6124129553172e-05","0.00786700169311025","0.344604911598999","0.30723915671881","-0.189621037625137","-0.000222569260336594","-0.00687251864580964"
"ENSGACT00000007876","6.30130073910184e-05","0.00795985831041779","0.00512750675013346","0.272617053934481","-0.130381674090948","0.00170906795962818","0.00215237796583543"
"ENSGACT00000019179","3.80348394267853e-05","0.0079827459705199","0.589904964204428","0.144099797708164","-0.309009581404573","-0.00410541498998915","0.00632409098618754"
"ENSGACT00000000421","0.000104201784831519","0.00805947998226184","6.15732599067906e-13","0.090889308738883","-0.115902820171689","0.00413315785737127","0.00250349316359088"
"ENSGACT00000010655","4.92916213810172e-05","0.00807397428143614","0.000272993691905212","0.658919463428874","0.135191534433018","0.00544498708997846","0.0015185353859928"
"ENSGACT00000022180","2.30069552724762e-05","0.00809261220373944","0.000166210428394096","0.0827900354660406","0.407373740711799","-0.00523898893542738","-0.0104447525293886"
"ENSGACT00000022771","2.37223558707901e-05","0.00811976761638104","0.793199421207524","0.118110328638718","0.127155088295532","-0.00577703813989595","0.0111435060187405"
"ENSGACT00000012206","2.63563600875516e-05","0.00824388181858705","0.939094520425496","0.63192772734254","0.205401662068269","-0.00130570508190902","0.00264482683533917"
"ENSGACT00000014215","0.000138043266112654","0.00831956213594638","0.0438472721291268","0.983905992820378","-0.0629936504079971","0.0013672179406673","2.75812997509478e-05"
"ENSGACT00000004942","0.000105445733483071","0.00832875452040545","2.6076932602112e-06","0.996569811728187","0.0524867217487096","-0.00277358222283206","-5.11098645980619e-06"
"ENSGACT00000001054","2.81742355728579e-05","0.00835624468198116","0.797939613023716","0.851373967359576","-0.263851262203977","-0.00113806272692522","0.0010114184139377"
"ENSGACT00000010640","0.000130235543104246","0.00837412447921644","0.00115673898524773","0.935862508658201","0.031198846178931","-0.00119486125556071","5.78525678861079e-05"
"ENSGACT00000027432","7.47664334026224e-05","0.00839677018654156","0.970212947853877","0.557535020546304","-0.116196209550575","-0.000549012782971611","0.00121268128364635"
"ENSGACT00000007690","2.6521113404092e-05","0.00842962788115547","0.225114190547203","0.767237281441199","0.301860502844362","0.00447047462900157","-0.00171271006896816"
"ENSGACT00000022652","8.05872390063615e-05","0.00854260220995364","0.299191732085335","0.201829100569732","-0.0492025447353002","0.000197265104180583","-0.00267765227169668"
"ENSGACT00000013984","0.000123859479684189","0.00855744430308182","0.0152066345685681","0.012643310868218","0.0514455533464795","0.00140561393382277","-0.00140756212041634"
"ENSGACT00000020930","3.80964170874755e-05","0.00870213389414585","0.104275687878867","0.48465018335446","-0.198271578185661","0.00163735783835837","0.00235780697969876"
"ENSGACT00000007171","4.72278245319234e-05","0.0089017867431765","0.000117949080580819","0.356336499649028","-0.13243436921746","0.0114839875419641","-0.00451684700305737"
"ENSGACT00000021911","5.4807703210471e-05","0.00897409928090621","0.00680014831677107","0.141375424702721","-0.204464932922266","0.00182391656326264","0.00409772039978609"
"ENSGACT00000008115","2.81434150714149e-05","0.00897841866195629","0.448371680311178","0.721242035440569","-0.204377834559035","0.00281403085974591","-0.00187087084832932"
"ENSGACT00000017716","3.49014430038599e-05","0.00906949644668227","0.271645103950062","0.356916151266581","0.0981521747916669","0.000144480869926884","0.00311287440848163"
"ENSGACT00000010596","0.000107894323909783","0.00910833587071191","0.143644565854594","0.189446273044405","0.0755868453176642","0.00153588356984741","-0.00142874772349712"
